"시군구/성/연령(5세)별 주민등록연앙인구"

"C행정구역(시군구)별","행정구역(시군구)별","C성별","성별","C연령별","연령별","시점","주민등록연앙인구 (명)"
'33041," 상당구",'0,"계",'310,"70 - 74세",2020,6454.0000
'33041," 상당구",'0,"계",'330,"75 - 79세",2020,5563.0000
'33041," 상당구",'0,"계",'340,"80세 이상",2020,7005.0000
'33041," 상당구",'0,"계",'360,"80 - 84세",2020,4073.0000
'33041," 상당구",'0,"계",'370,"85세 이상",2020,2932.0000
'33041," 상당구",'0,"계",'380,"85 - 89세",2020,2003.5000
'33041," 상당구",'0,"계",'410,"90 - 94세",2020,756.0000
'33041," 상당구",'0,"계",'430,"95 - 99세",2020,152.5000
'33041," 상당구",'0,"계",'440,"100세 이상",2020,20.0000
'33041," 상당구",'1,"남자",'000,"계",2020,91043.5000
'33041," 상당구",'1,"남자",'020,"0 - 4세",2020,3211.5000
'33041," 상당구",'1,"남자",'050,"5 - 9세",2020,4632.0000
'33041," 상당구",'1,"남자",'070,"10 - 14세",2020,4684.0000
'33041," 상당구",'1,"남자",'100,"15 - 19세",2020,5495.0000
'33041," 상당구",'1,"남자",'120,"20 - 24세",2020,6672.0000
'33041," 상당구",'1,"남자",'130,"25 - 29세",2020,6150.0000
'33041," 상당구",'1,"남자",'150,"30 - 34세",2020,4866.0000
'33041," 상당구",'1,"남자",'160,"35 - 39세",2020,6188.0000
'33041," 상당구",'1,"남자",'180,"40 - 44세",2020,6685.0000
'33041," 상당구",'1,"남자",'190,"45 - 49세",2020,7847.0000
'33041," 상당구",'1,"남자",'210,"50 - 54세",2020,8044.0000
'33041," 상당구",'1,"남자",'230,"55 - 59세",2020,7891.5000
'33041," 상당구",'1,"남자",'260,"60 - 64세",2020,6648.0000
'33041," 상당구",'1,"남자",'280,"65 - 69세",2020,4478.0000
'33041," 상당구",'1,"남자",'310,"70 - 74세",2020,3002.5000
'33041," 상당구",'1,"남자",'330,"75 - 79세",2020,2293.5000
'33041," 상당구",'1,"남자",'340,"80세 이상",2020,2255.5000
'33041," 상당구",'1,"남자",'360,"80 - 84세",2020,1465.5000
'33041," 상당구",'1,"남자",'370,"85세 이상",2020,790.0000
'33041," 상당구",'1,"남자",'380,"85 - 89세",2020,581.5000
'33041," 상당구",'1,"남자",'410,"90 - 94세",2020,176.5000
'33041," 상당구",'1,"남자",'430,"95 - 99세",2020,30.5000
'33041," 상당구",'1,"남자",'440,"100세 이상",2020,1.5000
'33041," 상당구",'2,"여자",'000,"계",2020,92039.5000
'33041," 상당구",'2,"여자",'020,"0 - 4세",2020,3196.0000
'33041," 상당구",'2,"여자",'050,"5 - 9세",2020,4386.0000
'33041," 상당구",'2,"여자",'070,"10 - 14세",2020,4359.0000
'33041," 상당구",'2,"여자",'100,"15 - 19세",2020,5019.0000
'33041," 상당구",'2,"여자",'120,"20 - 24세",2020,5722.0000
'33041," 상당구",'2,"여자",'130,"25 - 29세",2020,5127.0000
'33041," 상당구",'2,"여자",'150,"30 - 34세",2020,4573.5000
'33041," 상당구",'2,"여자",'160,"35 - 39세",2020,6113.5000
'33041," 상당구",'2,"여자",'180,"40 - 44세",2020,6732.0000
'33041," 상당구",'2,"여자",'190,"45 - 49세",2020,8036.5000
'33041," 상당구",'2,"여자",'210,"50 - 54세",2020,8307.5000
'33041," 상당구",'2,"여자",'230,"55 - 59세",2020,7616.5000
'33041," 상당구",'2,"여자",'260,"60 - 64세",2020,6786.5000
'33041," 상당구",'2,"여자",'280,"65 - 69세",2020,4594.0000
'33041," 상당구",'2,"여자",'310,"70 - 74세",2020,3451.5000
'33041," 상당구",'2,"여자",'330,"75 - 79세",2020,3269.5000
'33041," 상당구",'2,"여자",'340,"80세 이상",2020,4749.5000
'33041," 상당구",'2,"여자",'360,"80 - 84세",2020,2607.5000
'33041," 상당구",'2,"여자",'370,"85세 이상",2020,2142.0000
'33041," 상당구",'2,"여자",'380,"85 - 89세",2020,1422.0000
'33041," 상당구",'2,"여자",'410,"90 - 94세",2020,579.5000
'33041," 상당구",'2,"여자",'430,"95 - 99세",2020,122.0000
'33041," 상당구",'2,"여자",'440,"100세 이상",2020,18.5000
'33042," 서원구",'0,"계",'000,"계",2020,197773.0000
'33042," 서원구",'0,"계",'020,"0 - 4세",2020,6141.0000
'33042," 서원구",'0,"계",'050,"5 - 9세",2020,8703.5000
'33042," 서원구",'0,"계",'070,"10 - 14세",2020,9811.0000
'33042," 서원구",'0,"계",'100,"15 - 19세",2020,11395.5000
'33042," 서원구",'0,"계",'120,"20 - 24세",2020,14931.5000
'33042," 서원구",'0,"계",'130,"25 - 29세",2020,13850.5000
'33042," 서원구",'0,"계",'150,"30 - 34세",2020,10707.0000
'33042," 서원구",'0,"계",'160,"35 - 39세",2020,12955.5000
'33042," 서원구",'0,"계",'180,"40 - 44세",2020,14238.5000
'33042," 서원구",'0,"계",'190,"45 - 49세",2020,17290.0000
'33042," 서원구",'0,"계",'210,"50 - 54세",2020,17909.0000
'33042," 서원구",'0,"계",'230,"55 - 59세",2020,16577.0000
'33042," 서원구",'0,"계",'260,"60 - 64세",2020,14756.5000
'33042," 서원구",'0,"계",'280,"65 - 69세",2020,9518.5000
'33042," 서원구",'0,"계",'310,"70 - 74세",2020,6706.5000
'33042," 서원구",'0,"계",'330,"75 - 79세",2020,5534.5000
'33042," 서원구",'0,"계",'340,"80세 이상",2020,6747.0000
'33042," 서원구",'0,"계",'360,"80 - 84세",2020,3917.0000
'33042," 서원구",'0,"계",'370,"85세 이상",2020,2830.0000
'33042," 서원구",'0,"계",'380,"85 - 89세",2020,1995.0000
'33042," 서원구",'0,"계",'410,"90 - 94세",2020,674.5000
'33042," 서원구",'0,"계",'430,"95 - 99세",2020,146.0000
'33042," 서원구",'0,"계",'440,"100세 이상",2020,14.5000
'33042," 서원구",'1,"남자",'000,"계",2020,98075.5000
'33042," 서원구",'1,"남자",'020,"0 - 4세",2020,3151.0000
'33042," 서원구",'1,"남자",'050,"5 - 9세",2020,4403.0000
'33042," 서원구",'1,"남자",'070,"10 - 14세",2020,5069.5000
'33042," 서원구",'1,"남자",'100,"15 - 19세",2020,6017.5000
'33042," 서원구",'1,"남자",'120,"20 - 24세",2020,7902.0000
'33042," 서원구",'1,"남자",'130,"25 - 29세",2020,7709.5000
'33042," 서원구",'1,"남자",'150,"30 - 34세",2020,5603.0000
'33042," 서원구",'1,"남자",'160,"35 - 39세",2020,6489.5000
'33042," 서원구",'1,"남자",'180,"40 - 44세",2020,7045.0000
'33042," 서원구",'1,"남자",'190,"45 - 49세",2020,8448.5000
'33042," 서원구",'1,"남자",'210,"50 - 54세",2020,8715.0000
'33042," 서원구",'1,"남자",'230,"55 - 59세",2020,8204.0000
'33042," 서원구",'1,"남자",'260,"60 - 64세",2020,7179.0000
'33042," 서원구",'1,"남자",'280,"65 - 69세",2020,4528.0000
'33042," 서원구",'1,"남자",'310,"70 - 74세",2020,3089.0000
'33042," 서원구",'1,"남자",'330,"75 - 79세",2020,2313.5000
'33042," 서원구",'1,"남자",'340,"80세 이상",2020,2208.5000
'33042," 서원구",'1,"남자",'360,"80 - 84세",2020,1487.0000
'33042," 서원구",'1,"남자",'370,"85세 이상",2020,721.5000
'33042," 서원구",'1,"남자",'380,"85 - 89세",2020,563.5000
'33042," 서원구",'1,"남자",'410,"90 - 94세",2020,134.5000
'33042," 서원구",'1,"남자",'430,"95 - 99세",2020,22.0000
'33042," 서원구",'1,"남자",'440,"100세 이상",2020,1.5000
'33042," 서원구",'2,"여자",'000,"계",2020,99697.5000
'33042," 서원구",'2,"여자",'020,"0 - 4세",2020,2990.0000
'33042," 서원구",'2,"여자",'050,"5 - 9세",2020,4300.5000
'33042," 서원구",'2,"여자",'070,"10 - 14세",2020,4741.5000
'33042," 서원구",'2,"여자",'100,"15 - 19세",2020,5378.0000
'33042," 서원구",'2,"여자",'120,"20 - 24세",2020,7029.5000
'33042," 서원구",'2,"여자",'130,"25 - 29세",2020,6141.0000
'33042," 서원구",'2,"여자",'150,"30 - 34세",2020,5104.0000
'33042," 서원구",'2,"여자",'160,"35 - 39세",2020,6466.0000
'33042," 서원구",'2,"여자",'180,"40 - 44세",2020,7193.5000
'33042," 서원구",'2,"여자",'190,"45 - 49세",2020,8841.5000
'33042," 서원구",'2,"여자",'210,"50 - 54세",2020,9194.0000
'33042," 서원구",'2,"여자",'230,"55 - 59세",2020,8373.0000
'33042," 서원구",'2,"여자",'260,"60 - 64세",2020,7577.5000
'33042," 서원구",'2,"여자",'280,"65 - 69세",2020,4990.5000
'33042," 서원구",'2,"여자",'310,"70 - 74세",2020,3617.5000
'33042," 서원구",'2,"여자",'330,"75 - 79세",2020,3221.0000
'33042," 서원구",'2,"여자",'340,"80세 이상",2020,4538.5000
'33042," 서원구",'2,"여자",'360,"80 - 84세",2020,2430.0000
'33042," 서원구",'2,"여자",'370,"85세 이상",2020,2108.5000
'33042," 서원구",'2,"여자",'380,"85 - 89세",2020,1431.5000
'33042," 서원구",'2,"여자",'410,"90 - 94세",2020,540.0000
'33042," 서원구",'2,"여자",'430,"95 - 99세",2020,124.0000
'33042," 서원구",'2,"여자",'440,"100세 이상",2020,13.0000
'33043," 흥덕구",'0,"계",'000,"계",2020,262632.0000
'33043," 흥덕구",'0,"계",'020,"0 - 4세",2020,11114.5000
'33043," 흥덕구",'0,"계",'050,"5 - 9세",2020,13325.0000
'33043," 흥덕구",'0,"계",'070,"10 - 14세",2020,12864.0000
'33043," 흥덕구",'0,"계",'100,"15 - 19세",2020,13947.0000
'33043," 흥덕구",'0,"계",'120,"20 - 24세",2020,18377.0000
'33043," 흥덕구",'0,"계",'130,"25 - 29세",2020,22272.0000
'33043," 흥덕구",'0,"계",'150,"30 - 34세",2020,19325.0000
'33043," 흥덕구",'0,"계",'160,"35 - 39세",2020,21469.0000
'33043," 흥덕구",'0,"계",'180,"40 - 44세",2020,20461.5000
'33043," 흥덕구",'0,"계",'190,"45 - 49세",2020,22379.5000
'33043," 흥덕구",'0,"계",'210,"50 - 54세",2020,22347.0000
'33043," 흥덕구",'0,"계",'230,"55 - 59세",2020,20004.0000
'33043," 흥덕구",'0,"계",'260,"60 - 64세",2020,16269.5000
'33043," 흥덕구",'0,"계",'280,"65 - 69세",2020,10063.0000
'33043," 흥덕구",'0,"계",'310,"70 - 74세",2020,6678.5000
'33043," 흥덕구",'0,"계",'330,"75 - 79세",2020,5241.0000
'33043," 흥덕구",'0,"계",'340,"80세 이상",2020,6494.5000
'33043," 흥덕구",'0,"계",'360,"80 - 84세",2020,3776.0000
'33043," 흥덕구",'0,"계",'370,"85세 이상",2020,2718.5000
'33043," 흥덕구",'0,"계",'380,"85 - 89세",2020,1941.5000
'33043," 흥덕구",'0,"계",'410,"90 - 94세",2020,616.0000
'33043," 흥덕구",'0,"계",'430,"95 - 99세",2020,143.5000
'33043," 흥덕구",'0,"계",'440,"100세 이상",2020,17.5000
'33043," 흥덕구",'1,"남자",'000,"계",2020,133184.5000
'33043," 흥덕구",'1,"남자",'020,"0 - 4세",2020,5668.0000
'33043," 흥덕구",'1,"남자",'050,"5 - 9세",2020,6791.5000
'33043," 흥덕구",'1,"남자",'070,"10 - 14세",2020,6674.0000
'33043," 흥덕구",'1,"남자",'100,"15 - 19세",2020,7298.0000
'33043," 흥덕구",'1,"남자",'120,"20 - 24세",2020,9633.5000
'33043," 흥덕구",'1,"남자",'130,"25 - 29세",2020,12452.5000
'33043," 흥덕구",'1,"남자",'150,"30 - 34세",2020,10261.5000
'33043," 흥덕구",'1,"남자",'160,"35 - 39세",2020,11122.0000
'33043," 흥덕구",'1,"남자",'180,"40 - 44세",2020,10388.0000
'33043," 흥덕구",'1,"남자",'190,"45 - 49세",2020,11274.0000
'33043," 흥덕구",'1,"남자",'210,"50 - 54세",2020,11056.0000
'33043," 흥덕구",'1,"남자",'230,"55 - 59세",2020,10188.0000
'33043," 흥덕구",'1,"남자",'260,"60 - 64세",2020,8066.5000
'33043," 흥덕구",'1,"남자",'280,"65 - 69세",2020,4889.5000
'33043," 흥덕구",'1,"남자",'310,"70 - 74세",2020,3222.0000
'33043," 흥덕구",'1,"남자",'330,"75 - 79세",2020,2179.0000
'33043," 흥덕구",'1,"남자",'340,"80세 이상",2020,2020.5000
'33043," 흥덕구",'1,"남자",'360,"80 - 84세",2020,1324.0000
'33043," 흥덕구",'1,"남자",'370,"85세 이상",2020,696.5000
'33043," 흥덕구",'1,"남자",'380,"85 - 89세",2020,555.5000
'33043," 흥덕구",'1,"남자",'410,"90 - 94세",2020,114.0000
'33043," 흥덕구",'1,"남자",'430,"95 - 99세",2020,26.5000
'33043," 흥덕구",'1,"남자",'440,"100세 이상",2020,0.5000
'33043," 흥덕구",'2,"여자",'000,"계",2020,129447.5000
'33043," 흥덕구",'2,"여자",'020,"0 - 4세",2020,5446.5000
'33043," 흥덕구",'2,"여자",'050,"5 - 9세",2020,6533.5000
'33043," 흥덕구",'2,"여자",'070,"10 - 14세",2020,6190.0000
'33043," 흥덕구",'2,"여자",'100,"15 - 19세",2020,6649.0000
'33043," 흥덕구",'2,"여자",'120,"20 - 24세",2020,8743.5000
'33043," 흥덕구",'2,"여자",'130,"25 - 29세",2020,9819.5000
'33043," 흥덕구",'2,"여자",'150,"30 - 34세",2020,9063.5000
'33043," 흥덕구",'2,"여자",'160,"35 - 39세",2020,10347.0000
'33043," 흥덕구",'2,"여자",'180,"40 - 44세",2020,10073.5000
'33043," 흥덕구",'2,"여자",'190,"45 - 49세",2020,11105.5000
'33043," 흥덕구",'2,"여자",'210,"50 - 54세",2020,11291.0000
'33043," 흥덕구",'2,"여자",'230,"55 - 59세",2020,9816.0000
'33043," 흥덕구",'2,"여자",'260,"60 - 64세",2020,8203.0000
'33043," 흥덕구",'2,"여자",'280,"65 - 69세",2020,5173.5000
'33043," 흥덕구",'2,"여자",'310,"70 - 74세",2020,3456.5000
'33043," 흥덕구",'2,"여자",'330,"75 - 79세",2020,3062.0000
'33043," 흥덕구",'2,"여자",'340,"80세 이상",2020,4474.0000
'33043," 흥덕구",'2,"여자",'360,"80 - 84세",2020,2452.0000
'33043," 흥덕구",'2,"여자",'370,"85세 이상",2020,2022.0000
'33043," 흥덕구",'2,"여자",'380,"85 - 89세",2020,1386.0000
'33043," 흥덕구",'2,"여자",'410,"90 - 94세",2020,502.0000
'33043," 흥덕구",'2,"여자",'430,"95 - 99세",2020,117.0000
'33043," 흥덕구",'2,"여자",'440,"100세 이상",2020,17.0000
'33044," 청원구",'0,"계",'000,"계",2020,194256.0000
'33044," 청원구",'0,"계",'020,"0 - 4세",2020,9633.5000
'33044," 청원구",'0,"계",'050,"5 - 9세",2020,11279.0000
'33044," 청원구",'0,"계",'070,"10 - 14세",2020,10141.5000
'33044," 청원구",'0,"계",'100,"15 - 19세",2020,9500.5000
'33044," 청원구",'0,"계",'120,"20 - 24세",2020,11851.0000
'33044," 청원구",'0,"계",'130,"25 - 29세",2020,14137.5000
'33044," 청원구",'0,"계",'150,"30 - 34세",2020,14693.0000
'33044," 청원구",'0,"계",'160,"35 - 39세",2020,17767.0000
'33044," 청원구",'0,"계",'180,"40 - 44세",2020,16384.5000
'33044," 청원구",'0,"계",'190,"45 - 49세",2020,15600.0000
'33044," 청원구",'0,"계",'210,"50 - 54세",2020,14353.5000
'33044," 청원구",'0,"계",'230,"55 - 59세",2020,13077.5000
'33044," 청원구",'0,"계",'260,"60 - 64세",2020,11860.5000
'33044," 청원구",'0,"계",'280,"65 - 69세",2020,7758.0000
'33044," 청원구",'0,"계",'310,"70 - 74세",2020,5542.0000
'33044," 청원구",'0,"계",'330,"75 - 79세",2020,4714.5000
'33044," 청원구",'0,"계",'340,"80세 이상",2020,5962.5000
'33044," 청원구",'0,"계",'360,"80 - 84세",2020,3480.0000
'33044," 청원구",'0,"계",'370,"85세 이상",2020,2482.5000
'33044," 청원구",'0,"계",'380,"85 - 89세",2020,1755.5000
'33044," 청원구",'0,"계",'410,"90 - 94세",2020,572.5000
'33044," 청원구",'0,"계",'430,"95 - 99세",2020,133.5000
'33044," 청원구",'0,"계",'440,"100세 이상",2020,21.0000
'33044," 청원구",'1,"남자",'000,"계",2020,99502.5000
'33044," 청원구",'1,"남자",'020,"0 - 4세",2020,4990.0000
'33044," 청원구",'1,"남자",'050,"5 - 9세",2020,5729.5000
'33044," 청원구",'1,"남자",'070,"10 - 14세",2020,5220.0000
'33044," 청원구",'1,"남자",'100,"15 - 19세",2020,4968.0000
'33044," 청원구",'1,"남자",'120,"20 - 24세",2020,6345.0000
'33044," 청원구",'1,"남자",'130,"25 - 29세",2020,8105.5000
'33044," 청원구",'1,"남자",'150,"30 - 34세",2020,8011.5000
'33044," 청원구",'1,"남자",'160,"35 - 39세",2020,9326.0000
'33044," 청원구",'1,"남자",'180,"40 - 44세",2020,8675.0000
'33044," 청원구",'1,"남자",'190,"45 - 49세",2020,8130.0000
'33044," 청원구",'1,"남자",'210,"50 - 54세",2020,7366.5000
'33044," 청원구",'1,"남자",'230,"55 - 59세",2020,6623.5000
'33044," 청원구",'1,"남자",'260,"60 - 64세",2020,5839.0000
'33044," 청원구",'1,"남자",'280,"65 - 69세",2020,3758.0000
'33044," 청원구",'1,"남자",'310,"70 - 74세",2020,2606.5000
'33044," 청원구",'1,"남자",'330,"75 - 79세",2020,1953.5000
'33044," 청원구",'1,"남자",'340,"80세 이상",2020,1855.0000
'33044," 청원구",'1,"남자",'360,"80 - 84세",2020,1225.5000
'33044," 청원구",'1,"남자",'370,"85세 이상",2020,629.5000
'33044," 청원구",'1,"남자",'380,"85 - 89세",2020,495.0000
'33044," 청원구",'1,"남자",'410,"90 - 94세",2020,106.5000
'33044," 청원구",'1,"남자",'430,"95 - 99세",2020,25.0000
'33044," 청원구",'1,"남자",'440,"100세 이상",2020,3.0000
'33044," 청원구",'2,"여자",'000,"계",2020,94753.5000
'33044," 청원구",'2,"여자",'020,"0 - 4세",2020,4643.5000
'33044," 청원구",'2,"여자",'050,"5 - 9세",2020,5549.5000
'33044," 청원구",'2,"여자",'070,"10 - 14세",2020,4921.5000
'33044," 청원구",'2,"여자",'100,"15 - 19세",2020,4532.5000
'33044," 청원구",'2,"여자",'120,"20 - 24세",2020,5506.0000
'33044," 청원구",'2,"여자",'130,"25 - 29세",2020,6032.0000
'33044," 청원구",'2,"여자",'150,"30 - 34세",2020,6681.5000
'33044," 청원구",'2,"여자",'160,"35 - 39세",2020,8441.0000
'33044," 청원구",'2,"여자",'180,"40 - 44세",2020,7709.5000
'33044," 청원구",'2,"여자",'190,"45 - 49세",2020,7470.0000
'33044," 청원구",'2,"여자",'210,"50 - 54세",2020,6987.0000
'33044," 청원구",'2,"여자",'230,"55 - 59세",2020,6454.0000
'33044," 청원구",'2,"여자",'260,"60 - 64세",2020,6021.5000
'33044," 청원구",'2,"여자",'280,"65 - 69세",2020,4000.0000
'33044," 청원구",'2,"여자",'310,"70 - 74세",2020,2935.5000
'33044," 청원구",'2,"여자",'330,"75 - 79세",2020,2761.0000
'33044," 청원구",'2,"여자",'340,"80세 이상",2020,4107.5000
'33044," 청원구",'2,"여자",'360,"80 - 84세",2020,2254.5000
'33044," 청원구",'2,"여자",'370,"85세 이상",2020,1853.0000
'33044," 청원구",'2,"여자",'380,"85 - 89세",2020,1260.5000
'33044," 청원구",'2,"여자",'410,"90 - 94세",2020,466.0000
'33044," 청원구",'2,"여자",'430,"95 - 99세",2020,108.5000
'33044," 청원구",'2,"여자",'440,"100세 이상",2020,18.0000
'33020," 충주시",'0,"계",'000,"계",2020,209083.5000
'33020," 충주시",'0,"계",'020,"0 - 4세",2020,6457.5000
'33020," 충주시",'0,"계",'050,"5 - 9세",2020,8494.0000
'33020," 충주시",'0,"계",'070,"10 - 14세",2020,9049.0000
'33020," 충주시",'0,"계",'100,"15 - 19세",2020,10187.5000
'33020," 충주시",'0,"계",'120,"20 - 24세",2020,12440.0000
'33020," 충주시",'0,"계",'130,"25 - 29세",2020,11951.5000
'33020," 충주시",'0,"계",'150,"30 - 34세",2020,10496.0000
'33020," 충주시",'0,"계",'160,"35 - 39세",2020,13073.5000
'33020," 충주시",'0,"계",'180,"40 - 44세",2020,14035.0000
'33020," 충주시",'0,"계",'190,"45 - 49세",2020,16933.0000
'33020," 충주시",'0,"계",'210,"50 - 54세",2020,18581.0000
'33020," 충주시",'0,"계",'230,"55 - 59세",2020,18841.0000
'33020," 충주시",'0,"계",'260,"60 - 64세",2020,17979.0000
'33020," 충주시",'0,"계",'280,"65 - 69세",2020,12379.0000
'33020," 충주시",'0,"계",'310,"70 - 74세",2020,8825.0000
'33020," 충주시",'0,"계",'330,"75 - 79세",2020,8546.0000
'33020," 충주시",'0,"계",'340,"80세 이상",2020,10815.5000
'33020," 충주시",'0,"계",'360,"80 - 84세",2020,6432.5000
'33020," 충주시",'0,"계",'370,"85세 이상",2020,4383.0000
'33020," 충주시",'0,"계",'380,"85 - 89세",2020,3161.0000
'33020," 충주시",'0,"계",'410,"90 - 94세",2020,978.5000
'33020," 충주시",'0,"계",'430,"95 - 99세",2020,221.5000
'33020," 충주시",'0,"계",'440,"100세 이상",2020,22.0000
'33020," 충주시",'1,"남자",'000,"계",2020,105732.5000
'33020," 충주시",'1,"남자",'020,"0 - 4세",2020,3302.5000
'33020," 충주시",'1,"남자",'050,"5 - 9세",2020,4271.0000
'33020," 충주시",'1,"남자",'070,"10 - 14세",2020,4678.5000
'33020," 충주시",'1,"남자",'100,"15 - 19세",2020,5324.0000
'33020," 충주시",'1,"남자",'120,"20 - 24세",2020,6996.5000
'33020," 충주시",'1,"남자",'130,"25 - 29세",2020,6956.5000
'33020," 충주시",'1,"남자",'150,"30 - 34세",2020,5826.0000
'33020," 충주시",'1,"남자",'160,"35 - 39세",2020,6890.0000
'33020," 충주시",'1,"남자",'180,"40 - 44세",2020,7183.5000
'33020," 충주시",'1,"남자",'190,"45 - 49세",2020,8724.0000
'33020," 충주시",'1,"남자",'210,"50 - 54세",2020,9519.0000
