index,송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,운송장_건수
17055,5011000078068400,1171000019007100,농산물,3
17056,2723000088054300,5011000374021200,등산,3
17057,4159000429094300,5013000866085100,가공식품,11
17058,4159000429094300,5011000214034400,건강식품,4
17059,1117000009037100,5011000319066200,기타디지털/가전,3
17060,5013000777063100,4113100001010400,농산물,3
17061,5013000765096400,4111700026039300,농산물,3
17062,1165000013027200,5011000319087100,기타디지털/가전,3
17063,5011000078068400,2820000008005200,농산물,3
17064,1117000005097400,5011000264004200,기타패션의류,4
17065,5011000137030100,4111700016073100,농산물,3
17066,5011000078068400,2826000115078400,농산물,4
17067,5013000734059300,2820000001098100,농산물,4
17068,2714000160073100,5011000368034200,김치,3
17069,5013000731055200,4113500002054400,농산물,3
17070,2729000027052200,5011000433045400,생활가전,5
17071,5011001128032200,1121500014011200,농산물,4
17072,5011000349021200,3011000053082200,수산,3
17073,5011000078068400,2726000008055200,농산물,3
17074,5011000264063200,2824500042082400,농산물,5
17075,5011000437099200,2647000003044100,농산물,5
17076,2629000004065200,5011000374013300,축산,4
17077,4671000341039100,5011000368018100,과자,4
17078,5013000783057100,4163000068076400,농산물,14
17079,5013000902096100,4128700035099200,농산물,3
17080,4161000298096400,5011000315059200,수납가구,3
17081,5011000078068400,4122000200046300,농산물,3
17082,5011000230014200,4211000680085100,농산물,12
17083,4141000031030100,5011000374022200,건강용품,16
17084,5011000078068400,4311300025089200,농산물,3
17085,4141000031030100,5011000379033200,아우터,4
17086,4141000031030100,5013000032098300,스킨케어,4
17087,4141000031030100,5011000543041100,다이어트식품,3
17088,5013000610049100,2823700011069200,농산물,3
17089,5011000264026100,5011000319082400,잠옷,3
17090,5011000218013100,1168000019041200,농산물,3
17091,5011000491001200,4873000144039400,농산물,10
17092,5011000768041400,1126000009068400,농산물,3
17093,4148000690015300,5013000861012100,문화컨텐츠,7
17094,5011000137030100,4611000046025100,농산물,4
17095,5013000731055200,4729000119001100,농산물,5
17096,5013000863096300,2914000007095100,농산물,5
17097,5013000926078200,2714000174062400,농산물,3
17098,4150000163045200,5011000544072300,상의,3
17099,5011000078068400,4613000317088300,농산물,3
17100,4157000306018300,5011000974019200,농산물,8
17101,5013000778073200,4311300033088400,농산물,3
17102,5013000610049100,1123000011065400,농산물,3
17103,5011001060063300,4613000287085100,농산물,4
17104,5013000759087300,4119900014072300,농산물,3
17105,5011001128032200,4611000044009400,농산물,3
17106,4671000350085300,5013000823092300,농산물,10
17107,2826000136013300,5011000378067200,침구단품,4
17108,5011000078068400,1121500005011400,농산물,4
17109,5011000525070400,4615000629035400,농산물,9
17110,5011000314056300,4165000325075300,음료,3
17111,5011000078068400,3111000016063100,농산물,3
17112,5013000273017200,4111500005062100,농산물,6
17113,5011000375010100,4139000087049300,음료,3
17114,5013000879036200,1156000003039200,농산물,21
17115,5013000610049100,4146100155081200,농산물,3
17116,5011000373003200,4511100002078200,농산물,3
17117,5013000610049100,4831000334064300,농산물,3
17118,5013000506072100,4155000384075300,농산물,4
17119,4148000699072200,5011000368008100,음반,5
17120,4146300046081400,5013000867022100,양말/스타킹,5
17121,5011001095042400,4812300023025100,기타식품,18
17122,5013000731055200,2817000007032400,농산물,3
17123,5011000224031300,4128100111085400,농산물,4
17124,4148000690015300,5011000372006100,문화컨텐츠,7
17125,5011000968075200,2820000020061200,농산물,4
17126,5013000731055200,1165000012072200,농산물,7
17127,5011000578094300,2920000024021300,농산물,3
17128,4729000098008100,5011000214064400,주방용품,4
17129,5013000758092300,3017000017001300,농산물,3
17130,5013000777063100,4575000435019100,농산물,6
17131,5013000785062300,4833000204057100,농산물,24
17132,5011000078068400,4159000339047400,농산물,7
17133,5011000316024300,2817000020077100,수산,3
17134,5013000870018300,4183000732078100,농산물,5
17135,4427000366060200,5011000314016200,건강식품,3
17136,5013000056011100,4313000677073200,기타식품,3
17137,5011000213090100,2714000172016100,농산물,9
17138,5011000078068400,3117000039056200,농산물,4
17139,5011000263004300,1168000005030300,기타식품,4
17140,5011000309091300,4148000458002400,농산물,5
17141,3023000053033100,5011000374028100,기저귀/물티슈,3
17142,5011000078068400,1141000018015400,농산물,6
17143,5013000731055200,4146300010033400,농산물,3
17144,5013000459099100,4888000157036400,농산물,5
17145,2723000088054300,5013000169049400,생활용품,4
17146,5011000078068400,3611000338059200,농산물,3
17147,2826000120005200,5011000169073300,과자,8
17148,5011000078068400,4143000048047100,농산물,3
17149,5013000731055200,3023000065054400,농산물,3
17150,2818500039039400,5011000172080200,패션소품,5
17151,5011000137030100,4719000455097300,농산물,3
17152,5011000594036300,4611000061063300,농산물,14
17153,5013000768086300,5011000372056100,농산물,5
17154,5011000078068400,1147000009044100,농산물,3
17155,5011000078068400,4163000200024300,농산물,5
17156,5011000078068400,1147000002039100,농산물,3
17157,5013000610049100,1120000005070300,농산물,3
17158,5013000310004100,1165000015081100,농산물,5
17159,5011000078068400,4111100027044300,농산물,4
17160,5013000610049100,4511300086028400,농산물,3
17161,5013000813054200,3020000117015200,농산물,5
17162,5013000670082100,4415000240001100,농산물,4
17163,5013000828001400,4141000006026100,농산물,5
17164,4273000661016400,5011001093097300,축산,3
17165,5013000731055200,4159000299063300,농산물,3
17166,4148000687060400,5011000313018200,기타식품,3
17167,5013000673010300,4148000511093100,농산물,6
17168,5011000424078200,4315000346035300,농산물,3
17169,5013000610049100,4155000361004300,농산물,6
17170,1129000022055300,5011000266068100,하의,3
17171,5013000853039300,5013000853039300,과자,3
17172,3023000012008100,5011000374013400,건강용품,39
17173,5011000264079400,4613000287095400,기타패션의류,5
17174,5013000731055200,2823700009082300,농산물,5
17175,4137000004003200,5013000607072200,공구,6
17176,5011000078068400,1159000007088300,농산물,3
17177,5011000437099200,4577000425053400,농산물,8
17178,5011000582014300,4311100051004200,축산,3
17179,5011000587018400,1150000022068200,축산,43
17180,5011000310047200,2629000015049200,수산,3
17181,4514000193039100,5013000201095300,농산물,3
17182,5011000424078200,4128100124062100,농산물,3
17183,5011001001057400,4223000038055300,농산물,10
17184,5011000078068400,2626000012041200,농산물,3
17185,1117000009037100,5013000635005300,기타디지털/가전,11
17186,1165000003016400,5011000314095400,기타디지털/가전,6
17187,5011000137030100,4511100021073400,농산물,3
17188,5011000078068400,4136000298013200,농산물,4
17189,5011000078068400,2824500046019400,농산물,3
17190,5011000968084100,4812100207012400,농산물,3
17191,5013000732060300,1123000007046200,농산물,3
17192,5013000778073200,2914000014094300,농산물,3
17193,5013000624091200,4122000069031300,농산물,3
17194,5013000610049100,4313000517040400,농산물,3
17195,4161000402022400,5011000374060200,생활용품,3
17196,4148000690015300,5011000478079400,문화컨텐츠,3
17197,5011000137030100,2729000039029200,농산물,4
17198,4281000760078100,5013000607087300,기타패션의류,3
17199,5011001071008400,4713000430087400,농산물,3
17200,4159000429094300,5011000384001100,냉동/간편조리식품,4
17201,5011000220018300,4113500035064400,농산물,4
17202,4127300022051100,5011000373053400,위생/건강용품,11
17203,4141000031030100,5013000854066100,아우터,5
17204,5011000722006300,2650000007017400,농산물,5
17205,5011000474022200,4163000205075400,농산물,3
17206,5011000137030100,4272001025038100,농산물,3
17207,5011000137023400,4887000562039200,가공식품,3
17208,5011000078068400,2914000020099200,농산물,3
17209,5013000403018100,4113500007060300,농산물,4
17210,5013000731055200,4163000280027200,농산물,4
17211,5013000771032200,1144000025026100,농산물,7
17212,5011000078068400,1141000007024100,농산물,5
17213,5013000610049100,1138000007026100,농산물,4
17214,4146100146003300,5011000264067200,주방용품,4
17215,4146500019037200,5011000316071200,스킨케어,3
17216,4159000429094300,5011000173028400,가공식품,3
17217,5011000078068400,4146300051056400,농산물,4
17218,5011001116066400,4719000594022400,농산물,5
17219,5011000137030100,2914000012066100,농산물,3
17220,5011000140090400,4145000009090300,농산물,3
17221,5013000731055200,4217000130068200,농산물,3
17222,5011000685067100,3020000135090300,농산물,3
17223,5013000009018200,4680000616050300,농산물,3
17224,5013000731055200,4671000245094300,농산물,3
17225,5011000078067300,4161000362008200,수산,3
17226,5013000610049100,1174000010053200,농산물,4
17227,5013000765096400,4615000535056200,농산물,3
17228,5013000731055200,2824500040028200,농산물,3
17229,5011000854058100,1141000016063300,농산물,5
17230,5011000078068400,4111700005012400,농산물,4
17231,5011000078068400,4211000612043400,농산물,3
17232,5011001116066400,3611000297029400,농산물,4
17233,5013000740006400,4728000770081300,농산물,3
17234,5011000213099300,2826000024047400,주방용품,4
17235,5013000664028200,1141000001065300,농산물,3
17236,5011000313069200,4182000412039100,축산,14
17237,4211000650079200,5011000373049200,분유/이유식/아기간식,3
17238,5013000735022300,4713000845033100,농산물,3
17239,5011000431089100,1165000005034400,농산물,3
17240,5011000137030100,3011000067070400,농산물,3
17241,5011000078068400,4146100110008100,농산물,3
17242,5013000731055200,2720000007057300,농산물,3
17243,5011000078068400,3017000007074300,농산물,3
17244,4146100378010300,5011000320041300,남성화장품,4
17245,5013000862059300,1150000023004400,농산물,3
17246,5013000821028200,4146500026021200,농산물,5
17247,5013000731055200,4812100174069300,농산물,3
17248,4119700010022100,5011000372075400,냉동/간편조리식품,4
17249,4150000241045200,5011000373088300,건강식품,3
17250,5011000078068400,4115000046084200,농산물,4
17251,5011000379006400,4113500010077100,농산물,3
17252,5011000078068400,2641000063008100,농산물,3
17253,5011000078068400,2817000022047200,농산물,4
17254,5013000821028200,4139000010094200,농산물,5
17255,5013000610049100,2614000010017300,농산물,4
17256,5013000610049100,4139000094063400,농산물,4
17257,5013000821028200,4146300052061200,농산물,3
17258,5013000778022200,1150000038084100,농산물,8
17259,2729000018021200,5011000466086300,침구세트,6
17260,5011000078068400,4161000245020100,농산물,3
17261,4150000241045200,5011000373016400,건강식품,4
17262,5011000213090100,4143000032079300,농산물,5
17263,5013000463088100,4817000451033400,농산물,3
17264,5013000354052200,4617000209019100,농산물,5
17265,5013000704063400,4711300678082100,농산물,3
17266,5013000624091200,1165000008026400,농산물,3
17267,5013000765096400,4217000077036200,농산물,5
17268,5011000685067100,4180000563023400,농산물,3
17269,5013000765096400,2635000035091300,농산물,3
17270,5011000078068400,4684000024097200,농산물,3
17271,5013000732073200,2820000022018400,농산물,3
17272,5011000224053100,4128100125098300,농산물,4
17273,5011001071008400,4146500026027300,농산물,8
17274,5011000420060100,4817000496063300,농산물,3
17275,3611000188019300,5011000373020300,위생/건강용품,3
17276,5011000078068400,2629000029033200,농산물,4
17277,5013000821028200,4689000448062300,농산물,5
17278,5011000258018200,3023000071023300,수산,3
17279,4159000429094300,5011000315086400,음료,3
17280,5013000777063100,4315000345022300,농산물,3
17281,4117300018005400,5011000315073100,기타패션의류,211
17282,5013000765096400,4128100089028400,농산물,3
17283,5011001027036200,2726000008025100,농산물,9
17284,5011000535028300,3023000053033100,농산물,4
17285,5013000732100400,2914000024080200,농산물,9
17286,4148000690015300,5013000822063400,문화컨텐츠,4
17287,5011000309091300,4148000629020100,기타식품,3
17288,5011000078068400,3023000014032200,농산물,3
17289,4157000306018300,5013000411087300,생활용품,5
17290,5013000803023100,4167000376050200,농산물,3
17291,5011000420060100,3114000018092300,농산물,3
17292,5011000078068400,4167000400010400,농산물,3
17293,5011000373088300,4139000138055200,신발,3
17294,4150000199100200,5011000263067200,음료,4
